from_vnum,to_vnum,direction,door_state,key,keywords
7025,7026,east,0,-1,
7025,7024,south,0,-1,
7026,7044,north,0,-1,
7026,7027,south,0,-1,
7026,7025,west,0,-1,
7027,7026,north,0,-1,
7027,7029,east,0,-1,
7027,7077,south,0,-1,
7028,7077,north,0,-1,
7029,7030,east,0,-1,
7029,7027,west,0,-1,
7030,7032,north,0,-1,
7030,7059,east,0,-1,
7030,7031,south,0,-1,
7030,7029,west,0,-1,
7031,7030,north,0,-1,
7031,7048,south,0,-1,
7031,7047,west,0,-1,
7032,7033,north,0,-1,
7032,7030,south,0,-1,
7032,7046,west,0,-1,
7033,7034,east,0,-1,
7033,7032,south,0,-1,
7033,7045,west,0,-1,
7034,7035,north,0,-1,
7034,7060,south,0,-1,
7034,7033,west,0,-1,
7035,7064,north,0,-1,
7035,7034,south,0,-1,
7035,7036,west,0,-1,
7036,7037,north,0,-1,
7036,7035,east,0,-1,
7037,7036,south,0,-1,
7038,7003,west,0,-1,
7039,7076,west,0,-1,
7040,7004,west,0,-1,
7041,7076,east,0,-1,
7042,7008,east,0,-1,
7043,7025,south,0,-1,
7044,7026,south,0,-1,
7045,7033,east,0,-1,
7045,7052,up,0,-1,
7046,7032,east,0,-1,
7046,7053,up,0,-1,
7047,7031,east,0,-1,
7048,7031,north,0,-1,
7048,7054,up,0,-1,
7049,7050,south,0,-1,
7050,7049,north,0,-1,
7050,7051,down,0,-1,
7051,7050,up,0,-1,
7052,7045,down,0,-1,
7053,7046,down,0,-1,
7054,7048,down,0,-1,
7058,7059,north,0,-1,
7059,7060,north,0,-1,
7059,7058,south,0,-1,
7059,7030,west,0,-1,
7059,7062,up,0,-1,
7060,7034,north,0,-1,
7060,7059,south,0,-1,
7061,7062,south,0,-1,
7062,7061,north,0,-1,
7062,7063,south,0,-1,
7062,7059,down,0,-1,
7063,7062,north,0,-1,
7064,7035,south,0,-1,
7066,7071,north,0,-1,
7068,7069,north,0,-1,
7069,7070,east,0,-1,
7069,7068,south,0,-1,
7070,7069,west,0,-1,
7071,7066,south,0,-1,
7073,7074,north,0,-1,
7074,7073,south,0,-1,
7076,7003,north,0,-1,
7076,7039,east,0,-1,
7076,7004,south,0,-1,
7076,7041,west,0,-1,
7077,7027,north,0,-1,
7077,7028,south,0,-1,
7078,7015,east,0,0,
7078,7016,south,0,0,
7078,7017,west,0,0,
7079,7014,up,0,0,
7079,7010,down,0,0,
3500,3501,north,0,0,
3500,3507,east,0,0,
3500,12692,west,0,0,
3501,3502,north,0,0,
3501,3500,south,0,0,
3501,12686,west,0,0,
3502,12675,north,0,0,
3502,3503,east,0,0,
3502,3501,south,0,0,
3502,12680,west,0,0,
3503,12674,north,0,0,
3503,3504,east,0,0,
3503,3502,west,0,0,
3504,12673,north,0,0,
3504,3505,south,0,0,
3504,3503,west,0,0,
3505,3504,north,0,0,
3505,3506,south,0,0,
3506,3505,north,0,0,
3506,12701,south,0,0,
3506,3507,west,0,0,
3507,3508,north,0,0,
3507,3506,east,0,0,
3507,3500,west,0,0,
3508,3507,south,0,0,
3508,3509,down,0,0,
3509,3508,up,0,0,
3509,3510,down,0,0,
3510,3509,up,0,0,
3510,3511,down,0,0,
3511,3510,up,0,0,
3511,3512,down,0,0,
3512,3511,up,0,0,
3512,3513,down,0,0,
3513,3527,north,0,0,
3513,3549,east,0,0,
3513,3514,south,0,0,
3513,3537,west,0,0,
3513,3512,up,0,0,
3514,3513,north,0,0,
3514,3515,south,0,0,
3515,3514,north,0,0,
3515,3516,south,0,0,
3516,3515,north,0,0,
3516,3517,south,0,0,
3517,3516,north,0,0,
3517,3518,east,0,0,
3517,3525,south,0,0,
3517,3524,west,0,0,
3518,3519,south,0,0,
3518,3517,west,0,0,
3519,3518,north,0,0,
3519,3520,south,0,0,
3519,3525,west,0,0,
3520,3519,north,0,0,
3520,3521,west,0,0,
3521,3525,north,0,0,
3521,3520,east,0,0,
3521,3522,west,0,0,
3522,3523,north,0,0,
3522,3521,east,0,0,
3523,3524,north,0,0,
3523,3525,east,0,0,
3523,3522,south,0,0,
3524,3517,east,0,0,
3524,3523,south,0,0,
3525,3517,north,0,0,
3525,3519,east,0,0,
3525,3521,south,0,0,
3525,3523,west,0,0,
3525,3526,up,0,0,
3526,3525,down,0,0,
3527,3528,north,0,0,
3527,3513,south,0,0,
3528,3529,north,0,0,
3528,3527,south,0,0,
3529,3530,north,0,0,
3529,3528,south,0,0,
3530,3531,east,0,0,
3530,3529,south,0,0,
3530,3534,west,0,0,
3531,3532,east,0,0,
3531,3530,west,0,0,
3532,3531,west,0,0,
3534,3530,east,0,0,
3534,3535,west,0,0,
3535,3536,north,2,0,seal
3535,3534,east,0,0,
3536,3535,south,2,0,seal
3537,3513,east,0,0,
3537,3538,west,0,0,
3538,3537,east,0,0,
3538,3539,west,0,0,
3539,3538,east,0,0,
3539,3540,west,0,0,
3540,3541,north,0,0,
3540,3539,east,0,0,
3540,3542,south,0,0,
3540,3548,west,0,0,
3541,3540,south,0,0,
3541,3547,west,0,0,
3542,3540,north,0,0,
3542,3543,west,0,0,
3543,3548,north,0,0,
3543,3542,east,0,0,
3543,3544,west,0,0,
3544,3545,north,0,0,
3544,3543,east,0,0,
3545,3546,north,0,0,
3545,3548,east,0,0,
3545,3544,south,0,0,
3546,3547,east,0,0,
3546,3545,south,0,0,
3547,3541,east,0,0,
3547,3548,south,0,0,
3547,3546,west,0,0,
3548,3547,north,0,0,
3548,3540,east,0,0,
3548,3543,south,0,0,
3548,3545,west,0,0,
3549,3550,east,0,0,
3549,3513,west,0,0,
3550,3551,east,0,0,
3550,3549,west,0,0,
3551,3552,east,0,0,
3551,3550,west,0,0,
3552,3553,north,0,0,
3552,3559,south,0,0,
3552,3551,west,0,0,
3553,3554,east,0,0,
3553,3552,south,0,0,
3554,3555,east,0,0,
3554,3553,west,0,0,
3554,3560,up,0,0,
3555,3556,south,0,0,
3555,3554,west,0,0,
3556,3555,north,0,0,
3556,3557,south,0,0,
3556,3562,up,0,0,
3557,3556,north,0,0,
3557,3558,west,0,0,
3558,3557,east,0,0,
3558,3559,west,0,0,
3558,3564,up,0,0,
3559,3552,north,0,0,
3559,3558,east,0,0,
3560,3561,east,0,0,
3560,3567,west,0,0,
3560,3554,down,0,0,
3561,3562,south,0,0,
3561,3560,west,0,0,
3562,3561,north,0,0,
3562,3563,south,0,0,
3562,3556,down,0,0,
3563,3562,north,0,0,
3563,3564,west,0,0,
3564,3563,east,0,0,
3564,3565,west,0,0,
3564,3558,down,0,0,
3565,3566,north,0,0,
3565,3564,east,0,0,
3566,3567,north,0,0,
3566,3565,south,0,0,
3567,3560,east,0,0,
3567,3566,south,0,0,
3568,3560,south,1,0,
3569,3563,north,0,0,
3570,3564,north,0,0,
3571,3515,north,0,0,
3572,3507,north,0,0,
3573,3503,north,0,0,
3574,3526,north,0,0,
3575,3522,north,0,0,
3576,12663,east,0,0,
3576,3577,south,0,0,
3576,3579,west,0,0,
3577,3576,north,0,0,
3577,12664,east,0,0,
3577,3578,west,0,0,
3578,3579,north,0,0,
3578,3577,east,0,0,
3578,3582,west,0,0,
3579,3576,east,0,0,
3579,3578,south,0,0,
3579,3580,west,0,0,
3580,3581,north,0,0,
3580,3579,east,0,0,
3580,3582,south,0,0,
3580,3585,west,0,0,
3581,3580,south,0,0,
3581,3584,west,0,0,
3582,3580,north,0,0,
3582,3578,east,0,0,
3582,3583,south,0,0,
3582,3586,west,0,0,
3583,3582,north,0,0,
3583,3587,west,0,0,
3584,3581,east,0,0,
3584,3585,south,0,0,
3584,3589,west,0,0,
3585,3584,north,0,0,
3585,3580,east,0,0,
3585,3586,south,0,0,
3585,3590,west,0,0,
3586,3585,north,0,0,
3586,3582,east,0,0,
3586,3587,south,0,0,
3586,3591,west,0,0,
3587,3586,north,0,0,
3587,3583,east,0,0,
3587,3592,west,0,0,
3588,3589,south,0,0,
3588,3594,west,0,0,
3589,3588,north,0,0,
3589,3584,east,0,0,
3589,3590,south,0,0,
3589,3595,west,0,0,
3590,3589,north,0,0,
3590,3585,east,0,0,
3590,3591,south,0,0,
3590,3596,west,0,0,
3591,3590,north,0,0,
3591,3586,east,0,0,
3591,3592,south,0,0,
3591,3597,west,0,0,
3592,3591,north,0,0,
3592,3587,east,0,0,
3592,3593,south,0,0,
3592,3598,west,0,0,
3593,3592,north,0,0,
3593,3599,west,0,0,
3594,3588,east,0,0,
3594,3595,south,0,0,
3595,3594,north,0,0,
3595,3589,east,0,0,
3595,3596,south,0,0,
3595,12639,west,0,0,
3596,3595,north,0,0,
3596,3590,east,0,0,
3596,3597,south,0,0,
3596,12638,west,0,0,
3597,3596,north,0,0,
3597,3591,east,0,0,
3597,3598,south,0,0,
3597,12637,west,0,0,
3598,3597,north,0,0,
3598,3592,east,0,0,
3598,3599,south,0,0,
3599,3598,north,0,0,
3599,3593,east,0,0,
4201,9506,south,0,-1,
4280,4281,down,0,0,
4281,4280,up,0,0,
4282,4284,south,0,-1,
4283,4284,east,0,-1,
4284,4282,north,0,-1,
4284,4285,east,0,-1,
4284,4283,west,0,-1,
4285,4288,south,0,-1,
4285,4284,west,0,-1,
4286,4290,south,0,-1,
4288,4285,north,0,-1,
4288,4289,east,0,-1,
4288,4293,south,0,-1,
4289,4290,east,0,-1,
4289,4294,south,0,-1,
4289,4288,west,0,-1,
4290,4286,north,0,-1,
4290,4291,east,0,-1,
4290,4289,west,0,-1,
4291,4292,east,0,-1,
4291,4295,south,0,-1,
4291,4290,west,0,-1,
4292,4291,west,0,-1,
4293,4288,north,0,-1,
4293,4294,east,0,-1,
4293,4296,south,0,-1,
4294,4289,north,0,-1,
4294,4297,south,0,-1,
4294,4293,west,0,-1,
4295,4291,north,0,-1,
4296,4293,north,0,-1,
4296,4297,east,0,-1,
4296,4299,south,0,-1,
4297,4294,north,0,-1,
4297,4296,west,0,-1,
4298,4299,east,0,-1,
4299,4296,north,0,-1,
4299,4298,west,0,-1,
5000,22065,west,0,0,
5001,5002,south,0,0,
5001,22102,west,0,0,
5002,5001,north,0,0,
5002,5012,east,0,0,
5002,5003,south,0,0,
5003,5002,north,0,0,
5003,5013,east,0,0,
5003,5004,south,0,0,
5004,5003,north,0,0,
5004,5014,east,0,0,
5004,5005,south,0,0,
5005,5004,north,0,0,
5005,5015,east,0,0,
5005,5006,south,0,0,
5006,5005,north,0,0,
5006,5016,east,0,0,
5006,5007,south,0,0,
5007,5006,north,0,0,
5007,5017,east,0,0,
5007,5008,south,0,0,
5008,5007,north,0,0,
5008,5018,east,0,0,
5008,5009,south,0,0,
5009,5008,north,0,0,
5009,5019,east,0,0,
5009,5200,south,0,0,
5010,5011,south,0,0,
5011,5010,north,0,0,
5011,5021,east,0,0,
5011,5012,south,0,0,
5012,5011,north,0,0,
5012,5022,east,0,0,
5012,5013,south,0,0,
5012,5002,west,0,0,
5013,5012,north,0,0,
5013,5023,east,0,0,
5013,5014,south,0,0,
5013,5003,west,0,0,
5014,5013,north,0,0,
5014,5024,east,0,0,
5014,5015,south,0,0,
5014,5004,west,0,0,
5015,5014,north,0,0,
5015,5025,east,0,0,
5015,5016,south,0,0,
5015,5005,west,0,0,
5016,5015,north,0,0,
5016,5026,east,0,0,
5016,5017,south,0,0,
5016,5006,west,0,0,
5017,5016,north,0,0,
5017,5027,east,0,0,
5017,5018,south,0,0,
5017,5007,west,0,0,
5018,5017,north,0,0,
5018,5028,east,0,0,
5018,5019,south,0,0,
5018,5008,west,0,0,
5019,5018,north,0,0,
5019,5029,east,0,0,
5019,5201,south,0,0,
5019,5009,west,0,0,
5020,5021,south,0,0,
5021,5020,north,0,0,
5021,5031,east,0,0,
5021,5022,south,0,0,
5021,5011,west,0,0,
5022,5021,north,0,0,
5022,5032,east,0,0,
5022,5023,south,0,0,
5022,5012,west,0,0,
5023,5022,north,0,0,
5023,5033,east,0,0,
5023,5024,south,0,0,
5023,5013,west,0,0,
5024,5023,north,0,0,
5024,5034,east,0,0,
5024,5025,south,0,0,
5024,5014,west,0,0,
5025,5024,north,0,0,
5025,5035,east,0,0,
5025,5026,south,0,0,
5025,5015,west,0,0,
5026,5025,north,0,0,
5026,5036,east,0,0,
5026,5027,south,0,0,
5026,5016,west,0,0,
5027,5026,north,0,0,
5027,5037,east,0,0,
5027,5028,south,0,0,
5027,5017,west,0,0,
5028,5027,north,0,0,
5028,5038,east,0,0,
5028,5029,south,0,0,
5028,5018,west,0,0,
5029,5028,north,0,0,
5029,5039,east,0,0,
5029,5202,south,0,0,
5029,5019,west,0,0,
5030,5031,south,0,0,
5031,5030,north,0,0,
5031,5041,east,0,0,
5031,5032,south,0,0,
5031,5021,west,0,0,
5032,5031,north,0,0,
5032,5042,east,0,0,
5032,5033,south,0,0,
5032,5022,west,0,0,
5033,5032,north,0,0,
5033,5043,east,0,0,
5033,5034,south,0,0,
5033,5023,west,0,0,
5034,5033,north,0,0,
5034,5044,east,0,0,
5034,5035,south,0,0,
5034,5024,west,0,0,
5035,5034,north,0,0,
5035,5045,east,0,0,
5035,5036,south,0,0,
5035,5025,west,0,0,
5036,5035,north,0,0,
5036,5046,east,0,0,
5036,5037,south,0,0,
5036,5026,west,0,0,
5037,5036,north,0,0,
5037,5047,east,0,0,
5037,5038,south,0,0,
5037,5027,west,0,0,
5038,5037,north,0,0,
5038,5048,east,0,0,
5038,5039,south,0,0,
5038,5028,west,0,0,
5039,5038,north,0,0,
5039,5049,east,0,0,
5039,5203,south,0,0,
5039,5029,west,0,0,
5040,4860,north,0,0,
5040,5041,south,0,0,
5041,5040,north,0,0,
5041,5051,east,0,0,
5041,5042,south,0,0,
5041,5031,west,0,0,
5042,5041,north,0,0,
5042,5052,east,0,0,
5042,5043,south,0,0,
5042,5032,west,0,0,
5043,5042,north,0,0,
5043,5053,east,0,0,
5043,5044,south,0,0,
5043,5033,west,0,0,
5044,5043,north,0,0,
5044,5054,east,0,0,
5044,5045,south,0,0,
5044,5034,west,0,0,
5045,5044,north,0,0,
5045,5055,east,0,0,
5045,5046,south,0,0,
5045,5035,west,0,0,
5046,5045,north,0,0,
5046,5056,east,0,0,
5046,5047,south,0,0,
5046,5036,west,0,0,
5047,5046,north,0,0,
5047,5057,east,0,0,
5047,5048,south,0,0,
5047,5037,west,0,0,
5048,5047,north,0,0,
5048,5058,east,0,0,
5048,5049,south,0,0,
5048,5038,west,0,0,
5049,5048,north,0,0,
5049,5059,east,0,0,
5049,5204,south,0,0,
5049,5039,west,0,0,
5050,5051,south,0,0,
5051,5050,north,0,0,
5051,5061,east,0,0,
5051,5052,south,0,0,
5051,5041,west,0,0,
5052,5051,north,0,0,
5052,5062,east,0,0,
5052,5053,south,0,0,
5052,5042,west,0,0,
5053,5052,north,0,0,
5053,5063,east,0,0,
5053,5054,south,0,0,
5053,5043,west,0,0,
5054,5053,north,0,0,
5054,5064,east,0,0,
5054,5055,south,0,0,
5054,5044,west,0,0,
5055,5054,north,0,0,
5055,5065,east,0,0,
5055,5056,south,0,0,
5055,5045,west,0,0,
5056,5055,north,0,0,
5056,5066,east,0,0,
5056,5057,south,0,0,
5056,5046,west,0,0,
5057,5056,north,0,0,
5057,5067,east,0,0,
5057,5058,south,0,0,
5057,5047,west,0,0,
5058,5057,north,0,0,
5058,5068,east,0,0,
5058,5059,south,0,0,
5058,5048,west,0,0,
5059,5058,north,0,0,
5059,5069,east,0,0,
5059,5205,south,0,0,
5059,5049,west,0,0,
5060,5061,south,0,0,
5061,5060,north,0,0,
5061,5071,east,0,0,
5061,5062,south,0,0,
5061,5051,west,0,0,
5062,5061,north,0,0,
5062,5072,east,0,0,
5062,5063,south,0,0,
5062,5052,west,0,0,
5063,5062,north,0,0,
5063,5073,east,0,0,
5063,5064,south,0,0,
5063,5053,west,0,0,
5064,5063,north,0,0,
5064,5074,east,0,0,
5064,5065,south,0,0,
5064,5054,west,0,0,
5065,5064,north,0,0,
5065,5075,east,0,0,
5065,5066,south,0,0,
5065,5055,west,0,0,
5066,5065,north,0,0,
5066,5076,east,0,0,
5066,5067,south,0,0,
5066,5056,west,0,0,
5067,5066,north,0,0,
5067,5077,east,0,0,
5067,5068,south,0,0,
5067,5057,west,0,0,
5068,5067,north,0,0,
5068,5078,east,0,0,
5068,5069,south,0,0,
5068,5058,west,0,0,
5069,5068,north,0,0,
5069,5079,east,0,0,
5069,5206,south,0,0,
5069,5059,west,0,0,
5070,12708,north,0,0,
5070,5071,south,0,0,
5071,5070,north,0,0,
5071,5081,east,0,0,
5071,5072,south,0,0,
5071,5061,west,0,0,
5072,5071,north,0,0,
5072,5082,east,0,0,
5072,5073,south,0,0,
5072,5062,west,0,0,
5073,5072,north,0,0,
5073,5083,east,0,0,
5073,5074,south,0,0,
5073,5063,west,0,0,
5074,5073,north,0,0,
5074,5084,east,0,0,
5074,5075,south,0,0,
5074,5064,west,0,0,
5075,5074,north,0,0,
5075,5085,east,0,0,
5075,5076,south,0,0,
5075,5065,west,0,0,
5076,5075,north,0,0,
5076,5086,east,0,0,
5076,5077,south,0,0,
5076,5066,west,0,0,
5077,5076,north,0,0,
5077,5087,east,0,0,
5077,5078,south,0,0,
5077,5067,west,0,0,
5078,5077,north,0,0,
5078,5088,east,0,0,
5078,5079,south,0,0,
5078,5068,west,0,0,
5079,5078,north,0,0,
5079,5089,east,0,0,
5079,5207,south,0,0,
5079,5069,west,0,0,
5080,5081,south,0,0,
5081,5080,north,0,0,
5081,5091,east,0,0,
5081,5082,south,0,0,
5081,5071,west,0,0,
5082,5081,north,0,0,
5082,5092,east,0,0,
5082,5083,south,0,0,
5082,5072,west,0,0,
5083,5082,north,0,0,
5083,5093,east,0,0,
5083,5084,south,0,0,
5083,5073,west,0,0,
5084,5083,north,0,0,
5084,5094,east,0,0,
5084,5085,south,0,0,
5084,5074,west,0,0,
5085,5084,north,0,0,
5085,5095,east,0,0,
5085,5086,south,0,0,
5085,5075,west,0,0,
5086,5085,north,0,0,
5086,5096,east,0,0,
5086,5087,south,0,0,
5086,5076,west,0,0,
5087,5086,north,0,0,
5087,5097,east,0,0,
5087,5088,south,0,0,
5087,5077,west,0,0,
5088,5087,north,0,0,
5088,5098,east,0,0,
5088,5089,south,0,0,
5088,5078,west,0,0,
5089,5088,north,0,0,
5089,5099,east,0,0,
5089,5208,south,0,0,
5089,5079,west,0,0,
5091,12707,north,0,0,
5091,5100,east,0,0,
5091,5092,south,0,0,
5091,5081,west,0,0,
5092,5091,north,0,0,
5092,5110,east,0,0,
5092,5093,south,0,0,
5092,5082,west,0,0,
5093,5092,north,0,0,
5093,5120,east,0,0,
5093,5094,south,0,0,
5093,5083,west,0,0,
5094,5093,north,0,0,
5094,5130,east,0,0,
5094,5095,south,0,0,
5094,5084,west,0,0,
5095,5094,north,0,0,
5095,5140,east,0,0,
5095,5096,south,0,0,
5095,5085,west,0,0,
5096,5095,north,0,0,
5096,5150,east,0,0,
5096,5097,south,0,0,
5096,5086,west,0,0,
5097,5096,north,0,0,
5097,5160,east,0,0,
5097,5098,south,0,0,
5097,5087,west,0,0,
5098,5097,north,0,0,
5098,5170,east,0,0,
5098,5099,south,0,0,
5098,5088,west,0,0,
5099,5098,north,0,0,
5099,5180,east,0,0,
5099,5209,south,0,0,
5099,5089,west,0,0,
30200,30201,east,0,-1,
30200,30205,south,0,-1,
30201,30202,east,0,-1,
30201,30200,west,0,-1,
30202,30206,south,0,-1,
30202,30201,west,0,-1,
30203,30204,east,0,-1,
30203,30212,south,0,-1,
30204,30205,east,0,-1,
30204,30203,west,0,-1,
30205,30200,north,0,-1,
30205,30204,west,0,-1,
30206,30202,north,0,-1,
30206,30207,east,0,-1,
30207,30208,east,0,-1,
30207,30206,west,0,-1,
30208,30209,east,0,-1,
30208,30207,west,0,-1,
30209,30215,south,0,-1,
30209,30208,west,0,-1,
30210,30211,east,0,-1,
30210,30220,south,0,-1,
30211,30212,east,0,-1,
30211,30210,west,0,-1,
30212,30203,north,0,-1,
30212,30216,south,0,-1,
30212,30211,west,0,-1,
30213,30219,south,0,-1,
30213,30214,up,0,-1,
30214,30213,down,0,-1,
30215,30209,north,0,-1,
30215,30223,south,0,-1,
30216,30212,north,0,-1,
30216,30217,up,0,-1,
30217,30218,east,0,-1,
30217,30216,down,0,-1,
30218,30217,west,0,-1,
30218,30227,down,0,-1,
30219,30213,north,0,-1,
30219,30228,down,0,-1,
30220,30210,north,0,-1,
30220,30229,south,0,-1,
30221,30222,east,0,-1,
30221,30234,south,0,-1,
30222,30223,east,0,-1,
30222,30221,west,0,-1,
30223,30215,north,0,-1,
30223,30222,west,0,-1,
30224,30225,east,0,-1,
30224,30230,south,0,-1,
30225,30226,east,0,-1,
30225,30231,south,0,-1,
30225,30224,west,0,-1,
30226,30232,south,0,-1,
30226,30225,west,0,-1,
30227,30228,east,0,-1,
30227,30218,up,0,-1,
30228,30227,west,0,-1,
30228,30219,up,0,-1,
30229,30220,north,0,-1,
30229,30230,east,0,-1,
30229,30239,south,0,-1,
30230,30224,north,0,-1,
30230,30231,east,0,-1,
30230,30235,south,0,-1,
30230,30229,west,0,-1,
30231,30225,north,0,-1,
30231,30232,east,0,-1,
30231,30236,south,0,-1,
30231,30230,west,0,-1,
30232,30226,north,0,-1,
30232,30237,south,0,-1,
30232,30231,west,0,-1,
30233,30234,east,0,-1,
30233,30238,south,0,-1,
30234,30221,north,0,-1,
30234,30242,south,0,-1,
30234,30233,west,0,-1,
30235,30230,north,0,-1,
30235,30236,east,0,-1,
30236,30231,north,0,-1,
30236,30237,east,0,-1,
30236,30235,west,0,-1,
30237,30232,north,0,-1,
30237,30236,west,0,-1,
30238,30233,north,0,-1,
30238,30250,south,0,-1,
30239,30229,north,0,-1,
30239,30251,south,0,-1,
30240,30241,east,0,-1,
30240,30248,south,0,-1,
30241,30249,south,0,-1,
30241,30240,west,0,-1,
30242,30234,north,0,-1,
30242,30243,east,0,-1,
30243,30244,east,0,-1,
30243,30242,west,0,-1,
30244,30252,south,0,-1,
30244,30243,west,0,-1,
30245,30246,up,0,-1,
30246,30247,up,0,-1,
30246,30245,down,0,-1,
30247,30248,east,0,-1,
30247,30246,down,0,-1,
30248,30240,north,0,-1,
30248,30247,west,0,-1,
30249,30241,north,0,-1,
30249,30250,east,0,-1,
30250,30238,north,0,-1,
30250,30249,west,0,-1,
30251,30239,north,0,-1,
30251,30255,south,0,-1,
30252,30244,north,0,-1,
30252,30263,south,0,-1,
30253,30254,east,0,-1,
30253,30257,south,0,-1,
30254,30258,south,0,-1,
30254,30253,west,0,-1,
30255,30251,north,0,-1,
30255,30256,east,0,-1,
30256,30257,east,0,-1,
30256,30255,west,0,-1,
30257,30253,north,0,-1,
30257,30256,west,0,-1,
30258,30254,north,0,-1,
30258,30259,east,0,-1,
30259,30260,east,0,-1,
30259,30258,west,0,-1,
30260,30264,south,0,-1,
30260,30259,west,0,-1,
30261,30262,east,0,-1,
30261,30266,south,0,-1,
30262,30263,east,0,-1,
30262,30261,west,0,-1,
30263,30252,north,0,-1,
30263,30262,west,0,-1,
30264,30260,north,0,-1,
30264,30265,east,0,-1,
30265,30266,east,0,-1,
30265,30264,west,0,-1,
30266,30261,north,0,-1,
30266,30265,west,0,-1,
12901,12910,north,0,0,
12901,12918,east,0,0,
12901,12902,west,0,0,
12902,12903,north,0,0,
12902,12901,east,0,0,
12903,12937,north,0,0,
12903,12902,south,0,0,
12904,12909,north,0,0,
12904,12937,south,0,0,
12904,12905,west,1,0,door
12905,12906,north,0,0,
12905,12904,east,1,0,door
12905,12907,south,0,0,
12906,12905,south,0,0,
12907,12905,north,0,0,
12907,12908,south,0,0,
12908,12907,north,0,0,
12909,12912,east,0,0,
12909,12904,south,0,0,
12910,12938,north,0,0,
12910,12901,south,0,0,
12911,12912,north,0,0,
12911,12938,south,0,0,
12912,12913,east,0,0,
12912,12911,south,0,0,
12912,12909,west,0,0,
12913,12914,east,0,0,
12913,12931,south,1,0,door
12913,12912,west,0,0,
12914,12915,south,0,0,
12914,12913,west,0,0,
12915,12914,north,0,0,
12915,12936,south,0,0,
12916,12936,north,0,0,
12916,12917,south,0,0,
12917,12916,north,0,0,
12917,12918,west,0,0,
12918,12917,east,0,0,
12918,12901,west,0,0,
12919,12939,north,0,0,
12919,12920,east,0,0,
12919,12930,west,0,0,
12920,12921,east,0,0,
12920,12919,west,0,0,
12921,12922,north,0,0,
12921,12920,west,0,0,
12922,12923,north,0,0,
