vnum,name,zone,flags,sector,description_preview
11490,In the Abandoned Citadel,110,indoors;bspace,0,"The stone walls of the Citadel are hot to the touch, obviously being
baked from outside by the blist..."
11491,In the Abandoned Citadel,110,indoors;bspace,0,"A loud scuffling on the floor above you is suddenly quiet as you approach
the base of the stairs. On..."
11492,On the Spiral Staircase,110,nomob;indoors;bspace,0,"The stairs spiral upwards to the roof of the Citadel. Sunlight glinting from
below seems to fade int..."
11493,The Lair of the Dragon,110,indoors;bspace,0,"This corner of the room is obviously the Brass Dragon's sleeping quarters.
The floor is littered wit..."
11494,The Dragon's Floor,110,indoors;bspace,0,"Solamnic runes cover the walls, denoting this as the floor belonging to the
most powerful magic-user..."
11495,The Dragon's Floor,110,indoors;bspace,0,"Solamnic runes cover the walls, denoting this as the floor belonging to the
most powerful magic-user..."
11496,The Dragon's Floor,110,indoors;bspace,0,"A huge Brass Dragon eyes you from across the room. He has evidently set up
residence here in the abs..."
11497,Entrance to the Lair of the Blue Dragon,110,nomob;indoors;bspace,0,"Harsh sunlight pours down on your head from above, but does not reach into
the cavern hollowed out o..."
11498,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The blue dragon seems t..."
11499,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"A rustle in the dark makes you curse your eyes, struggling to adjust to the
darkness. Light filters ..."
11500,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11501,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11502,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11503,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11504,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11505,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11506,The Lair of the Blue Dragon,110,dark;indoors;bspace,0,"The black rock walls reflect no light, and the sand floor absorbs all sound.
The Blue Dragon seems t..."
11507,The Dragon's Horde,110,dark;indoors;bspace,0,"This must have been the dragon's treasure room.. sapphires and gold lie all
around."
11508,The Maharajah's Quarters,110,indoors;bspace,0,"You see an elegantly decorated room with many finely made tapestries of the
Brown Dragon hanging on ..."
11509,A Dusty Trail,110,bspace,0,The trail leads north and south around a high fence to the west.
11510,The Desert,110,bspace,0,"You stand just east of a worn trail. The sun burns hot on the desert in all
other directions."
11511,The Lair of the Dracolich,110,dark;nomob;indoors;bspace,0,All is dark here....
11512,Outside the Abandoned Lair,110,bspace,0,A deep pit opens into the ground before you. Within is total darkness.
11513,In a Strange Cave,110,indoors;bspace,0,"You stand in a cave seemingly carved from solid rock. Loose desert sand sifts
down  in through the o..."
11514,In the Dragon's Lair,110,nomob;indoors;bspace,0,"Bones and bits of armor litter the floor here, and the rock walls are scarred 
from the centuries of..."
11666,The Temple of Serapis,110,indoors;private,0,"A bloodstained throne rises before you between black onyx columns. The
vaulted ceiling rises out of ..."
11667,The Well of Souls,110,indoors;nomagic,0,"Serapis' most horrific creatures are sprung into existence here, in the depths
of the brackish pool ..."
30000,The Begining,300,,0,Not much here.
22500,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22501,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22502,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22503,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22504,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22505,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22506,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22507,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22508,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22509,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22510,The First Veil,225,indoors;private,0,You are in an unfinished room.
22511,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22512,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22513,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22514,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22515,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22516,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22517,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22518,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22519,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22520,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22521,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22522,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22523,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22524,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22525,The Second Veil,225,indoors;private,0,You are in an unfinished room.
22526,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22527,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22528,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22529,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22530,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22531,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22532,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22533,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22534,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22535,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22536,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22537,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22538,The Third Veil,225,indoors;private,0,You are in an unfinished room.
22539,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22540,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22541,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22542,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22543,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22544,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22545,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22546,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22547,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22548,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22549,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22550,The Center of the Great Pattern,225,indoors;private,0,You are in an unfinished room.
22551,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22552,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22553,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22554,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22555,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22556,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22557,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22558,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22559,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22560,The First Veil,225,indoors;private,0,You are in an unfinished room.
22561,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22562,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22563,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22564,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22565,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22566,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22567,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22568,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22569,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22570,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22571,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22572,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22573,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22574,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22575,The Second Veil,225,indoors;private,0,You are in an unfinished room.
22576,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22577,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22578,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22579,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22580,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
22581,Walking the Pattern,225,indoors;private,0,You are in an unfinished room.
